set: 0, left: 0, right: -0.0012401

set: 1.11199, left: -1.39015, right: 1.39429

set: 1.11099, left: -1.39222, right: 1.39925

set: 1.10999, left: -1.39222, right: 1.39842

set: 1.10899, left: -1.3885, right: 1.40545

set: 1.10799, left: -1.38933, right: 1.39594

set: 1.10699, left: -1.39098, right: 1.39264

set: 1.10599, left: -1.38065, right: 1.39512

set: 1.10499, left: -1.38437, right: 1.39594

set: 1.10399, left: -1.38437, right: 1.39594

set: 1.10299, left: -1.37982, right: 1.3976

set: 1.10199, left: -1.37197, right: 1.39346

set: 1.10099, left: -1.38065, right: 1.3976

set: 1.09999, left: -1.36949, right: 1.38974

set: 1.09899, left: -1.37486, right: 1.39429

set: 1.09799, left: -1.37279, right: 1.38395

set: 1.09699, left: -1.36866, right: 1.38726

set: 1.09599, left: -1.37197, right: 1.37527

set: 1.09499, left: -1.37486, right: 1.38809

set: 1.09399, left: -1.37569, right: 1.37693

set: 1.09299, left: -1.37031, right: 1.38891

set: 1.09199, left: -1.37197, right: 1.38561

set: 1.09099, left: -1.37486, right: 1.38023

set: 1.08999, left: -1.36329, right: 1.37858

set: 1.08899, left: -1.36783, right: 1.3761

set: 1.08799, left: -1.36163, right: 1.3823

set: 1.08699, left: -1.36618, right: 1.37527

set: 1.08599, left: -1.36081, right: 1.37775

set: 1.08499, left: -1.35585, right: 1.37941

set: 1.08399, left: -1.36453, right: 1.37362

set: 1.08299, left: -1.3575, right: 1.37527

set: 1.08199, left: -1.35667, right: 1.36742

set: 1.08099, left: -1.34964, right: 1.3699

set: 1.07999, left: -1.35378, right: 1.3699

set: 1.07899, left: -1.35585, right: 1.35791

set: 1.07799, left: -1.3575, right: 1.37073

set: 1.07699, left: -1.35667, right: 1.36039

set: 1.07599, left: -1.35213, right: 1.37238

set: 1.07499, left: -1.35585, right: 1.36205

set: 1.07399, left: -1.34799, right: 1.35957

set: 1.07299, left: -1.35378, right: 1.35957

set: 1.07199, left: -1.34964, right: 1.35957

set: 1.07099, left: -1.34096, right: 1.36205

set: 1.06999, left: -1.34551, right: 1.36287

set: 1.06899, left: -1.33931, right: 1.36122

set: 1.06799, left: -1.33931, right: 1.36205

set: 1.06699, left: -1.33394, right: 1.35791

set: 1.06599, left: -1.34096, right: 1.35957

set: 1.06499, left: -1.34096, right: 1.35089

set: 1.06399, left: -1.33931, right: 1.35461

set: 1.06299, left: -1.33931, right: 1.34758

set: 1.06199, left: -1.33848, right: 1.35006

set: 1.06099, left: -1.33683, right: 1.34758

set: 1.05999, left: -1.34096, right: 1.35461

set: 1.05899, left: -1.33394, right: 1.35337

set: 1.05799, left: -1.33476, right: 1.33807

set: 1.05699, left: -1.33766, right: 1.34758

set: 1.05599, left: -1.33146, right: 1.3451

set: 1.05499, left: -1.33146, right: 1.34758

set: 1.05399, left: -1.32526, right: 1.3484

set: 1.05299, left: -1.33311, right: 1.33972

set: 1.05199, left: -1.3203, right: 1.3389

set: 1.05099, left: -1.33063, right: 1.34055

set: 1.04999, left: -1.31492, right: 1.3389

set: 1.04899, left: -1.32112, right: 1.34138

set: 1.04799, left: -1.3236, right: 1.33559

set: 1.04699, left: -1.3141, right: 1.33972

set: 1.04599, left: -1.31782, right: 1.33435

set: 1.04499, left: -1.32195, right: 1.3327

set: 1.04399, left: -1.32278, right: 1.3327

set: 1.04299, left: -1.31864, right: 1.32691

set: 1.04199, left: -1.31947, right: 1.32774

set: 1.04099, left: -1.31864, right: 1.32691

set: 1.03999, left: -1.31658, right: 1.32774

set: 1.03899, left: -1.31782, right: 1.32691

set: 1.03799, left: -1.31327, right: 1.32774

set: 1.03699, left: -1.30459, right: 1.32319

set: 1.03599, left: -1.31658, right: 1.32774

set: 1.03499, left: -1.30541, right: 1.32691

set: 1.03399, left: -1.30045, right: 1.32484

set: 1.03299, left: -1.31161, right: 1.32319

set: 1.03199, left: -1.29963, right: 1.32236

set: 1.03099, left: -1.30459, right: 1.31906

set: 1.02999, left: -1.29673, right: 1.3174

set: 1.02899, left: -1.2988, right: 1.3174

set: 1.02799, left: -1.30293, right: 1.3174

set: 1.02699, left: -1.30624, right: 1.31203

set: 1.02599, left: -1.30128, right: 1.31368

set: 1.02499, left: -1.30128, right: 1.31037

set: 1.02399, left: -1.30211, right: 1.30169

set: 1.02299, left: -1.30045, right: 1.31286

set: 1.02199, left: -1.2988, right: 1.31037

set: 1.02099, left: -1.29963, right: 1.31368

set: 1.01999, left: -1.2864, right: 1.31368

set: 1.01899, left: -1.2864, right: 1.30335

set: 1.01799, left: -1.28723, right: 1.30789

set: 1.01699, left: -1.28392, right: 1.31037

set: 1.01599, left: -1.29508, right: 1.30665

set: 1.01499, left: -1.27937, right: 1.30583

set: 1.01399, left: -1.28475, right: 1.30417

set: 1.01299, left: -1.28805, right: 1.29839

set: 1.01199, left: -1.27855, right: 1.29921

set: 1.01099, left: -1.28144, right: 1.29053

set: 1.00999, left: -1.28805, right: 1.30087

set: 1.00899, left: -1.2864, right: 1.29384

set: 1.00799, left: -1.28309, right: 1.29632

set: 1.00699, left: -1.28227, right: 1.29384

set: 1.00599, left: -1.28061, right: 1.28433

set: 1.00499, left: -1.28557, right: 1.29549

set: 1.00399, left: -1.27772, right: 1.29136

set: 1.00299, left: -1.27689, right: 1.29715

set: 1.00199, left: -1.27524, right: 1.29384

set: 1.00099, left: -1.27524, right: 1.28681

set: 0.99999, left: -1.27359, right: 1.29301

set: 0.99899, left: -1.26738, right: 1.28764

set: 0.99799, left: -1.27111, right: 1.28764

set: 0.99699, left: -1.25953, right: 1.28681

set: 0.99599, left: -1.27193, right: 1.28433

set: 0.99499, left: -1.26986, right: 1.28185

set: 0.99399, left: -1.26036, right: 1.28351

set: 0.99299, left: -1.26986, right: 1.28103

set: 0.99199, left: -1.26408, right: 1.27648

set: 0.99099, left: -1.26904, right: 1.28103

set: 0.98999, left: -1.26821, right: 1.27317

set: 0.98899, left: -1.26242, right: 1.27896

set: 0.98799, left: -1.26656, right: 1.27317

set: 0.98699, left: -1.26904, right: 1.27069

set: 0.98599, left: -1.25788, right: 1.27565

set: 0.98499, left: -1.26408, right: 1.27317

set: 0.98399, left: -1.2587, right: 1.27152

set: 0.98299, left: -1.2492, right: 1.27483

set: 0.98199, left: -1.26408, right: 1.26532

set: 0.98099, left: -1.24754, right: 1.26945

set: 0.97999, left: -1.25788, right: 1.27069

set: 0.97899, left: -1.24052, right: 1.26449

set: 0.97799, left: -1.25085, right: 1.27152

set: 0.97699, left: -1.25085, right: 1.25994

set: 0.97599, left: -1.24134, right: 1.26945

set: 0.97499, left: -1.24672, right: 1.25664

set: 0.97399, left: -1.25209, right: 1.25333

set: 0.97299, left: -1.24754, right: 1.26532

set: 0.97199, left: -1.24672, right: 1.25581

set: 0.97099, left: -1.25374, right: 1.26614

set: 0.96999, left: -1.23969, right: 1.25746

set: 0.96899, left: -1.24672, right: 1.25168

set: 0.96799, left: -1.25209, right: 1.25581

set: 0.96699, left: -1.23804, right: 1.26201

set: 0.96599, left: -1.24589, right: 1.25746

set: 0.96499, left: -1.23018, right: 1.25168

set: 0.96399, left: -1.24424, right: 1.25168

set: 0.96299, left: -1.23101, right: 1.25498

set: 0.96199, left: -1.22853, right: 1.25168

set: 0.96099, left: -1.23969, right: 1.24878

set: 0.95999, left: -1.22233, right: 1.25168

set: 0.95899, left: -1.23101, right: 1.24465

set: 0.95799, left: -1.23266, right: 1.24548

set: 0.95699, left: -1.22233, right: 1.24961

set: 0.95599, left: -1.2277, right: 1.2401

set: 0.95499, left: -1.22853, right: 1.2368

set: 0.95399, left: -1.2277, right: 1.24217

set: 0.95299, left: -1.2339, right: 1.24217

set: 0.95199, left: -1.2215, right: 1.24093

set: 0.95099, left: -1.22687, right: 1.23349

set: 0.94999, left: -1.23184, right: 1.23597

set: 0.94899, left: -1.21902, right: 1.23762

set: 0.94799, left: -1.22605, right: 1.23845

set: 0.94699, left: -1.22067, right: 1.24217

set: 0.94599, left: -1.21117, right: 1.23059

set: 0.94499, left: -1.22605, right: 1.23059

set: 0.94399, left: -1.21117, right: 1.23762

set: 0.94299, left: -1.21985, right: 1.23142

set: 0.94199, left: -1.20001, right: 1.23349

set: 0.94099, left: -1.21737, right: 1.22481

set: 0.93999, left: -1.21365, right: 1.22563

set: 0.93899, left: -1.20166, right: 1.23142

set: 0.93799, left: -1.21489, right: 1.21778

set: 0.93699, left: -1.20538, right: 1.21778

set: 0.93599, left: -1.20703, right: 1.22481

set: 0.93499, left: -1.21654, right: 1.21861

set: 0.93399, left: -1.20703, right: 1.22646

set: 0.93299, left: -1.20869, right: 1.21861

set: 0.93199, left: -1.20414, right: 1.2153

set: 0.93099, left: -1.21034, right: 1.21861

set: 0.92999, left: -1.20249, right: 1.21241

set: 0.92899, left: -1.20166, right: 1.22729

set: 0.92799, left: -1.20414, right: 1.21158

set: 0.926991, left: -1.19381, right: 1.22026

set: 0.925991, left: -1.20249, right: 1.20745

set: 0.924991, left: -1.19587, right: 1.2153

set: 0.923991, left: -1.18595, right: 1.2153

set: 0.922991, left: -1.19918, right: 1.20497

set: 0.921991, left: -1.18884, right: 1.21613

set: 0.920991, left: -1.1905, right: 1.20579

set: 0.919991, left: -1.19587, right: 1.20827

set: 0.918991, left: -1.1843, right: 1.20827

set: 0.917991, left: -1.19215, right: 1.19711

set: 0.916991, left: -1.18884, right: 1.20827

set: 0.915991, left: -1.19133, right: 1.20207

set: 0.914991, left: -1.19133, right: 1.19959

set: 0.913991, left: -1.18512, right: 1.20827

set: 0.912991, left: -1.18967, right: 1.18843

set: 0.911991, left: -1.18884, right: 1.20579

set: 0.910991, left: -1.18719, right: 1.19546

set: 0.909991, left: -1.18264, right: 1.19339

set: 0.908991, left: -1.18182, right: 1.20662

set: 0.907991, left: -1.17934, right: 1.19091

set: 0.906991, left: -1.17066, right: 1.19257

set: 0.905991, left: -1.17066, right: 1.18471

set: 0.904991, left: -1.17644, right: 1.18471

set: 0.903991, left: -1.16446, right: 1.19546

set: 0.902991, left: -1.169, right: 1.1781

set: 0.901991, left: -1.17148, right: 1.1781

set: 0.900991, left: -1.16818, right: 1.19339

set: 0.899991, left: -1.17314, right: 1.18554

set: 0.898991, left: -1.16983, right: 1.19008

set: 0.897991, left: -1.16694, right: 1.17272

set: 0.896991, left: -1.16983, right: 1.17355

set: 0.895991, left: -1.16611, right: 1.18471

set: 0.894991, left: -1.16363, right: 1.1752

set: 0.893991, left: -1.1628, right: 1.17727

set: 0.892991, left: -1.16363, right: 1.18388

set: 0.891991, left: -1.1533, right: 1.16776

set: 0.890991, left: -1.16528, right: 1.1719

set: 0.889991, left: -1.15247, right: 1.1781

set: 0.888991, left: -1.14999, right: 1.16942

set: 0.887991, left: -1.16115, right: 1.17107

set: 0.886991, left: -1.14131, right: 1.17272

set: 0.885991, left: -1.15743, right: 1.1657

set: 0.884991, left: -1.15412, right: 1.1752

set: 0.883991, left: -1.14213, right: 1.15991

set: 0.882991, left: -1.15578, right: 1.15826

set: 0.881991, left: -1.14461, right: 1.17272

set: 0.880991, left: -1.15578, right: 1.15908

set: 0.879991, left: -1.14709, right: 1.16239

set: 0.878991, left: -1.1533, right: 1.17024

set: 0.877991, left: -1.14379, right: 1.15536

set: 0.876991, left: -1.14709, right: 1.14875

set: 0.875991, left: -1.1533, right: 1.16404

set: 0.874991, left: -1.14048, right: 1.15371

set: 0.873991, left: -1.14544, right: 1.15371

set: 0.872991, left: -1.14131, right: 1.15123

set: 0.871991, left: -1.13593, right: 1.15288

set: 0.870991, left: -1.14131, right: 1.15206

set: 0.869991, left: -1.13511, right: 1.15536

set: 0.868991, left: -1.12891, right: 1.15619

set: 0.867991, left: -1.13676, right: 1.14585

set: 0.866991, left: -1.12973, right: 1.15536

set: 0.865991, left: -1.1318, right: 1.1504

set: 0.864991, left: -1.13511, right: 1.1442

set: 0.863991, left: -1.12312, right: 1.1504

set: 0.862991, left: -1.13097, right: 1.14337

set: 0.861991, left: -1.12725, right: 1.13221

set: 0.860991, left: -1.12808, right: 1.14172

set: 0.859991, left: -1.13593, right: 1.14172

set: 0.858991, left: -1.12643, right: 1.14172

set: 0.857991, left: -1.12643, right: 1.13717

set: 0.856991, left: -1.1256, right: 1.13635

set: 0.855991, left: -1.13345, right: 1.138

set: 0.854991, left: -1.12147, right: 1.14337

set: 0.853991, left: -1.12477, right: 1.14007

set: 0.852991, left: -1.1194, right: 1.13883

set: 0.851991, left: -1.11527, right: 1.13056

set: 0.850991, left: -1.12023, right: 1.13221

set: 0.849992, left: -1.11775, right: 1.13469

set: 0.848992, left: -1.11609, right: 1.13056

set: 0.847992, left: -1.10906, right: 1.13139

set: 0.846992, left: -1.11609, right: 1.12849

set: 0.845992, left: -1.11196, right: 1.13056

set: 0.844992, left: -1.11527, right: 1.12684

set: 0.843992, left: -1.10038, right: 1.12849

set: 0.842992, left: -1.11279, right: 1.12353

set: 0.841992, left: -1.10493, right: 1.11568

set: 0.840992, left: -1.10989, right: 1.12105

set: 0.839992, left: -1.11444, right: 1.12188

set: 0.838992, left: -1.10658, right: 1.11651

set: 0.837992, left: -1.11279, right: 1.11816

set: 0.836992, left: -1.10328, right: 1.11651

set: 0.835992, left: -1.10658, right: 1.11403

set: 0.834992, left: -1.10989, right: 1.11816

set: 0.833992, left: -1.10204, right: 1.12353

set: 0.832992, left: -1.09956, right: 1.11816

set: 0.831992, left: -1.10121, right: 1.11816

set: 0.830992, left: -1.09377, right: 1.11031

set: 0.829992, left: -1.10658, right: 1.11155

set: 0.828992, left: -1.09088, right: 1.11031

set: 0.827992, left: -1.08757, right: 1.1132

set: 0.826992, left: -1.09625, right: 1.10617

set: 0.825992, left: -1.08302, right: 1.11155

set: 0.824992, left: -1.09625, right: 1.10948

set: 0.823992, left: -1.08922, right: 1.10452

set: 0.822992, left: -1.08757, right: 1.10865

set: 0.821992, left: -1.08302, right: 1.09666

set: 0.820992, left: -1.09005, right: 1.08964

set: 0.819992, left: -1.08592, right: 1.10452

set: 0.818992, left: -1.0917, right: 1.09749

set: 0.817992, left: -1.08674, right: 1.10948

set: 0.816992, left: -1.08674, right: 1.09501

set: 0.815992, left: -1.08509, right: 1.08881

set: 0.814992, left: -1.08137, right: 1.1008

set: 0.813992, left: -1.09005, right: 1.08964

set: 0.812992, left: -1.08054, right: 1.09418

set: 0.811992, left: -1.07806, right: 1.10286

set: 0.810992, left: -1.07724, right: 1.08633

set: 0.809992, left: -1.07476, right: 1.09212

set: 0.808992, left: -1.08302, right: 1.09129

set: 0.807992, left: -1.07021, right: 1.09336

set: 0.806992, left: -1.06525, right: 1.08468

set: 0.805992, left: -1.07558, right: 1.08633

set: 0.804992, left: -1.06235, right: 1.0855

set: 0.803992, left: -1.07352, right: 1.08261

set: 0.802992, left: -1.06855, right: 1.08716

set: 0.801992, left: -1.06525, right: 1.08261

set: 0.800992, left: -1.06318, right: 1.08178

set: 0.799992, left: -1.06773, right: 1.07517

set: 0.798992, left: -1.06401, right: 1.07765

set: 0.797992, left: -1.07021, right: 1.07682

set: 0.796992, left: -1.06401, right: 1.07434

set: 0.795992, left: -1.06855, right: 1.08385

set: 0.794992, left: -1.06235, right: 1.07682

set: 0.793992, left: -1.0607, right: 1.07848

set: 0.792992, left: -1.06773, right: 1.07517

set: 0.791992, left: -1.05987, right: 1.07228

set: 0.790992, left: -1.05987, right: 1.0793

set: 0.789992, left: -1.05739, right: 1.06277

set: 0.788992, left: -1.04871, right: 1.06897

set: 0.787992, left: -1.06235, right: 1.07062

set: 0.786992, left: -1.04871, right: 1.0731

set: 0.785992, left: -1.04706, right: 1.07145

set: 0.784992, left: -1.04871, right: 1.06194

set: 0.783992, left: -1.04417, right: 1.06277

set: 0.782992, left: -1.04706, right: 1.06359

set: 0.781992, left: -1.04954, right: 1.06483

set: 0.780992, left: -1.05119, right: 1.06566

set: 0.779992, left: -1.03755, right: 1.06194

set: 0.778992, left: -1.04582, right: 1.04995

set: 0.777992, left: -1.03838, right: 1.04995

set: 0.776992, left: -1.04706, right: 1.05409

set: 0.775992, left: -1.04706, right: 1.05161

set: 0.774992, left: -1.04417, right: 1.06649

set: 0.773992, left: -1.04334, right: 1.04995

set: 0.772992, left: -1.04086, right: 1.0483

set: 0.771993, left: -1.04251, right: 1.05781

set: 0.770993, left: -1.04706, right: 1.04127

set: 0.769993, left: -1.03755, right: 1.05243

set: 0.768993, left: -1.03383, right: 1.05863

set: 0.767993, left: -1.03301, right: 1.05078

set: 0.766993, left: -1.03218, right: 1.04375

set: 0.765993, left: -1.03053, right: 1.04127

set: 0.764993, left: -1.04086, right: 1.04458

set: 0.763993, left: -1.02102, right: 1.05243

set: 0.762993, left: -1.02515, right: 1.04541

set: 0.761993, left: -1.02102, right: 1.04541

set: 0.760993, left: -1.0268, right: 1.03879

set: 0.759993, left: -1.02804, right: 1.03177

set: 0.758993, left: -1.02804, right: 1.04375

set: 0.757993, left: -1.01482, right: 1.03714

set: 0.756993, left: -1.02267, right: 1.03879

set: 0.755993, left: -1.01564, right: 1.03342

set: 0.754993, left: -1.0235, right: 1.02846

set: 0.753993, left: -1.02515, right: 1.03425

set: 0.752993, left: -1.02432, right: 1.03094

set: 0.751993, left: -1.02184, right: 1.03507

set: 0.750993, left: -1.01564, right: 1.02143

set: 0.749993, left: -1.01647, right: 1.03177

set: 0.748993, left: -1.02267, right: 1.02226

set: 0.747993, left: -1.01647, right: 1.02929

set: 0.746993, left: -1.01399, right: 1.03962

set: 0.745993, left: -1.01316, right: 1.02639

set: 0.744993, left: -1.00862, right: 1.02639

set: 0.743993, left: -1.00366, right: 1.0206

set: 0.742993, left: -1.01482, right: 1.01688

set: 0.741993, left: -1.00448, right: 1.02308

set: 0.740993, left: -1.00448, right: 1.03094

set: 0.739993, left: -1.00531, right: 1.02308

set: 0.738993, left: -0.996629, right: 1.02391

set: 0.737993, left: -1.00283, right: 1.0082

set: 0.736993, left: -1.00118, right: 1.01812

set: 0.735993, left: -0.995802, right: 1.01523

set: 0.734993, left: -1.002, right: 1.01895

set: 0.733993, left: -0.995802, right: 1.01027

set: 0.732993, left: -1.00035, right: 1.01275

set: 0.731993, left: -0.999109, right: 1.0082

set: 0.730993, left: -1.00118, right: 1.00407

set: 0.729993, left: -0.995802, right: 1.01978

set: 0.728993, left: -0.996629, right: 1.00242

set: 0.727993, left: -0.992495, right: 1.0049

set: 0.726993, left: -0.994976, right: 1.01275

set: 0.725993, left: -0.997456, right: 1.00324

set: 0.724993, left: -0.994149, right: 1.01027

set: 0.723993, left: -0.986295, right: 1.00572

set: 0.722993, left: -0.987948, right: 1.00076

set: 0.721993, left: -0.984641, right: 1.00324

set: 0.720993, left: -0.982161, right: 1.00655

set: 0.719993, left: -0.994149, right: 1.00655

set: 0.718993, left: -0.982988, right: 1.00324

set: 0.717993, left: -0.981334, right: 0.993735

set: 0.716993, left: -0.982161, right: 0.990429

set: 0.715993, left: -0.977614, right: 0.992909

set: 0.714993, left: -0.974307, right: 0.997042

set: 0.713993, left: -0.979268, right: 0.996216

set: 0.712993, left: -0.977614, right: 1.00242

set: 0.711993, left: -0.971827, right: 0.987535

set: 0.710993, left: -0.972654, right: 0.988362

set: 0.709993, left: -0.975134, right: 0.985055

set: 0.708993, left: -0.978441, right: 0.980921

set: 0.707993, left: -0.978441, right: 0.988362

set: 0.706993, left: -0.975134, right: 0.996216

set: 0.705993, left: -0.972654, right: 0.986708

set: 0.704993, left: -0.968933, right: 0.980921

set: 0.703993, left: -0.968107, right: 0.987535

set: 0.702993, left: -0.96976, right: 0.977201

set: 0.701993, left: -0.97348, right: 0.983401

set: 0.700993, left: -0.971827, right: 0.982575

set: 0.699993, left: -0.968107, right: 0.976374

set: 0.698993, left: -0.96728, right: 0.976374

set: 0.697993, left: -0.963973, right: 0.977201

set: 0.696993, left: -0.961079, right: 0.982575

set: 0.695993, left: -0.963973, right: 0.983401

set: 0.694993, left: -0.955292, right: 0.981748

set: 0.693994, left: -0.951572, right: 0.976374

set: 0.692994, left: -0.953639, right: 0.969347

set: 0.691994, left: -0.953639, right: 0.967693

set: 0.690994, left: -0.952399, right: 0.964386

set: 0.689994, left: -0.959426, right: 0.97224

set: 0.688994, left: -0.956946, right: 0.969347

set: 0.687994, left: -0.948265, right: 0.969347

set: 0.686994, left: -0.955292, right: 0.962733

set: 0.685994, left: -0.947438, right: 0.970173

set: 0.684994, left: -0.949919, right: 0.965213

set: 0.683994, left: -0.952399, right: 0.96356

set: 0.682994, left: -0.949092, right: 0.969347

set: 0.681994, left: -0.947438, right: 0.947025

set: 0.680994, left: -0.945785, right: 0.955706

set: 0.679994, left: -0.944131, right: 0.949505

set: 0.678994, left: -0.947438, right: 0.960666

set: 0.677994, left: -0.949092, right: 0.961493

set: 0.676994, left: -0.947438, right: 0.961493

set: 0.675994, left: -0.944131, right: 0.956532

set: 0.674994, left: -0.942064, right: 0.958186

set: 0.673994, left: -0.938758, right: 0.954052

set: 0.672994, left: -0.939584, right: 0.951159

set: 0.671994, left: -0.942064, right: 0.953225

set: 0.670994, left: -0.932557, right: 0.951159

set: 0.669994, left: -0.92925, right: 0.945371

set: 0.668994, left: -0.930904, right: 0.943718

set: 0.667994, left: -0.928423, right: 0.943718

set: 0.666994, left: -0.92677, right: 0.945371

set: 0.665994, left: -0.930904, right: 0.944545

set: 0.664994, left: -0.92925, right: 0.951985

set: 0.663994, left: -0.922223, right: 0.944545

set: 0.662994, left: -0.92677, right: 0.944545

set: 0.661994, left: -0.92305, right: 0.945371

set: 0.660994, left: -0.923876, right: 0.940824

set: 0.659994, left: -0.927597, right: 0.940824

set: 0.658994, left: -0.928423, right: 0.945371

set: 0.657994, left: -0.925943, right: 0.926356

set: 0.656994, left: -0.92305, right: 0.93297

set: 0.655994, left: -0.922223, right: 0.921809

set: 0.654994, left: -0.918916, right: 0.934211

set: 0.653994, left: -0.925116, right: 0.93049

set: 0.652994, left: -0.922223, right: 0.931317

set: 0.651994, left: -0.922223, right: 0.937517

set: 0.650994, left: -0.915196, right: 0.927183

set: 0.649994, left: -0.917262, right: 0.93049

set: 0.648994, left: -0.910235, right: 0.927183

set: 0.647994, left: -0.913542, right: 0.93049

set: 0.646994, left: -0.911062, right: 0.932144

set: 0.645994, left: -0.914369, right: 0.932144

set: 0.644994, left: -0.904861, right: 0.923463

set: 0.643994, left: -0.904861, right: 0.92553

set: 0.642994, left: -0.903208, right: 0.924703

set: 0.641994, left: -0.903208, right: 0.920983

set: 0.640994, left: -0.905688, right: 0.920983

set: 0.639994, left: -0.904861, right: 0.921809

set: 0.638994, left: -0.898248, right: 0.910649

set: 0.637994, left: -0.901555, right: 0.913129

set: 0.636994, left: -0.898248, right: 0.907342

set: 0.635994, left: -0.899074, right: 0.912302

set: 0.634994, left: -0.898248, right: 0.916849

set: 0.633994, left: -0.903208, right: 0.908995

set: 0.632994, left: -0.900728, right: 0.918503

set: 0.631994, left: -0.895354, right: 0.900314

set: 0.630994, left: -0.897421, right: 0.899488

set: 0.629994, left: -0.892874, right: 0.908995

set: 0.628994, left: -0.897421, right: 0.908995

set: 0.627994, left: -0.897421, right: 0.907342

set: 0.626994, left: -0.897421, right: 0.911475

set: 0.625994, left: -0.892047, right: 0.901141

set: 0.624994, left: -0.886673, right: 0.904448

set: 0.623994, left: -0.88874, right: 0.898661

set: 0.622994, left: -0.88502, right: 0.902795

set: 0.621994, left: -0.88502, right: 0.899488

set: 0.620994, left: -0.88874, right: 0.903621

set: 0.619994, left: -0.877166, right: 0.903621

set: 0.618994, left: -0.88254, right: 0.895767

set: 0.617994, left: -0.874686, right: 0.897008

set: 0.616995, left: -0.880886, right: 0.894114

set: 0.615995, left: -0.876339, right: 0.894114

set: 0.614995, left: -0.883366, right: 0.897834

set: 0.613995, left: -0.879233, right: 0.890807

set: 0.612995, left: -0.871379, right: 0.885433

set: 0.611995, left: -0.876339, right: 0.885433

set: 0.610995, left: -0.870552, right: 0.889153

set: 0.609995, left: -0.873032, right: 0.885433

set: 0.608995, left: -0.873032, right: 0.88998

set: 0.607995, left: -0.878406, right: 0.890807

set: 0.606995, left: -0.875512, right: 0.885433

set: 0.605995, left: -0.869725, right: 0.877993

set: 0.604995, left: -0.872205, right: 0.880473

set: 0.603995, left: -0.866832, right: 0.878819

set: 0.602995, left: -0.869725, right: 0.882953

set: 0.601995, left: -0.871379, right: 0.88378

set: 0.600995, left: -0.869725, right: 0.88378

set: 0.599995, left: -0.868485, right: 0.874272

set: 0.598995, left: -0.861871, right: 0.877993

set: 0.597995, left: -0.864351, right: 0.872619

set: 0.596995, left: -0.856497, right: 0.874272

set: 0.595995, left: -0.863525, right: 0.871792

set: 0.594995, left: -0.857324, right: 0.876752

set: 0.593995, left: -0.862698, right: 0.875926

set: 0.592995, left: -0.851537, right: 0.869312

set: 0.591995, left: -0.85319, right: 0.870139

set: 0.590995, left: -0.84451, right: 0.870139

set: 0.589995, left: -0.855671, right: 0.865592

set: 0.588995, left: -0.846163, right: 0.867245

set: 0.587995, left: -0.857324, right: 0.870139

set: 0.586995, left: -0.846163, right: 0.865592

set: 0.585995, left: -0.845336, right: 0.863938

set: 0.584995, left: -0.84699, right: 0.856911

set: 0.583995, left: -0.842856, right: 0.861458

set: 0.582995, left: -0.845336, right: 0.868072

set: 0.581995, left: -0.846163, right: 0.862285

set: 0.580995, left: -0.851537, right: 0.864765

set: 0.579995, left: -0.84947, right: 0.854431

set: 0.578995, left: -0.842856, right: 0.858564

set: 0.577995, left: -0.84699, right: 0.850297

set: 0.576995, left: -0.841203, right: 0.856084

set: 0.575995, left: -0.842856, right: 0.860631

set: 0.574995, left: -0.84451, right: 0.860631

set: 0.573995, left: -0.839963, right: 0.852777

set: 0.572995, left: -0.842856, right: 0.84823

set: 0.571995, left: -0.832522, right: 0.844923

set: 0.570995, left: -0.834176, right: 0.84575

set: 0.569995, left: -0.830455, right: 0.844923

set: 0.568995, left: -0.828802, right: 0.842443

set: 0.567995, left: -0.830455, right: 0.847403

set: 0.566995, left: -0.832522, right: 0.844923

set: 0.565995, left: -0.820121, right: 0.838723

set: 0.564995, left: -0.830455, right: 0.839549

set: 0.563995, left: -0.820121, right: 0.841616

set: 0.562995, left: -0.827148, right: 0.837896

set: 0.561995, left: -0.827148, right: 0.844096

set: 0.560995, left: -0.825495, right: 0.840789

set: 0.559995, left: -0.829629, right: 0.834589

set: 0.558995, left: -0.816814, right: 0.840789

set: 0.557995, left: -0.820948, right: 0.827562

set: 0.556995, left: -0.814334, right: 0.838723

set: 0.555995, left: -0.813507, right: 0.838723

set: 0.554995, left: -0.816814, right: 0.831282

set: 0.553995, left: -0.820121, right: 0.836242

